latitud,longitud,property_surface_total,property_surface_covered
-34.5567833,-58.4725542,75.0,75.0
-34.5608826188,-58.4502964905,346.0,185.0
-34.5958094975,-58.3785742521,94.0,84.0
-34.6258849,-58.5064127,127.0,65.0
-34.611344776,-58.4423577307,56.0,52.0
-34.649052,-58.4234608,169.0,145.0
-34.5602616,-58.4680947,45.0,41.0
-34.5927636,-58.3786738,160.0,143.0
-34.55567,-58.45527,140.0,75.0
-34.5993963,-58.3855707,111.0,108.0
-34.6115847,-58.4059307,45.0,37.0
-34.5954117,-58.4229068,78.0,78.0
-34.610619,-58.481478,88.0,56.0
-34.629075,-58.3671293,75.0,71.0
-34.6161147,-58.4249823,65.0,50.0
-34.5996766,-58.3944425,35.0,35.0
-34.6171419,-58.440411,68.0,63.0
-34.5617933,-58.4635889,39.0,35.0
-34.5974214,-58.4855991,52.0,44.0
-34.5688465,-58.4877852,91.0,78.0
-34.6199494,-58.3898526,36.0,33.0
-34.6260253327,-58.4516203588,123.0,113.0
-34.6138913,-58.3902301,93.0,93.0
-34.6066203,-58.3905817,63.0,63.0
-34.6290899,-58.3842598,70.0,70.0
-34.6147631,-58.4292965,53.0,53.0
-34.5653373,-58.4357291,89.0,63.0
-34.5830391,-58.4143557,187.0,187.0
-34.636028,-58.4696878,84.0,84.0
-34.6278111,-58.3600718,46.0,40.0
-34.5519433,-58.473571,112.0,72.0
-34.6940618189,-58.4661054611,211.0,131.0
-34.6137139216,-58.4359359741,44.0,44.0
-34.552225,-58.4657202,34.0,32.0
-34.608408,-58.5108562,128.0,57.0
-34.5914225,-58.4094,107.0,98.0
-34.5732542,-58.4327553,21.0,21.0
-34.572523,-58.4810458,46.0,42.0
-34.5688085,-58.4913427,135.0,95.0
-34.5943879,-58.4262683,52.0,52.0
-34.593956,-58.3809149,189.0,189.0
-34.639626,-58.488544,173.0,143.0
-34.6189767,-58.4621841,138.0,70.0
-34.5875736,-58.4048305,27.0,27.0
-34.60922726,-58.42174452,470.0,300.0
-34.5780649,-58.4926557,28.0,28.0
-34.6031426,-58.418787,39.0,33.0
-34.6017223,-58.4255962,201.0,141.0
-34.5650045,-58.4383721,147.0,129.0
-34.6386009,-58.4207246,24.0,22.0
-34.5648445215,-58.436910926,109.0,98.0
-34.608154,-58.455484,83.0,70.0
-34.6018369,-58.421479,29.0,29.0
-34.6182346749,-58.4869408607,103.0,70.0
-34.6155086,-58.3800913,40.0,37.0
-34.6462516,-58.4983676,53.0,47.0
-34.5887931,-58.390228,120.0,120.0
-34.636028,-58.4696878,83.0,83.0
-34.6297329,-58.5008066,145.0,70.0
-34.6211597,-58.5159123,48.0,32.0
-34.575027,-58.450197,75.0,70.0
-34.6168682,-58.521516,71.0,64.0
-34.623093,-58.3983968,103.0,103.0
-34.6120977,-58.423761,79.0,74.0
-34.5940067134,-58.3933279883,68.0,68.0
-34.5902272,-58.3956028,64.0,52.0
-34.6156048,-58.4135983,55.0,55.0
-34.590995,-58.4066051,39.0,33.0
-34.5885099,-58.4168014,108.0,98.0
-34.5861088,-58.4037974,60.0,55.0
-34.5787994,-58.4320358,41.0,34.0
-34.5692432,-58.4875116,45.0,40.0
-34.60402,-58.415827,68.0,65.0
-34.5731016,-58.4317572,67.0,59.0
-34.5908356,-58.3839518,35.0,35.0
-34.573855,-58.42234154,38.0,33.0
-34.6369824,-58.4206419,65.0,63.0
-34.55476263,-58.45024143,165.0,150.0
-34.548783,-58.479682,354.0,195.0
-34.5674764,-58.4564212,40.0,37.0
-34.5684986,-58.4906138,52.0,39.0
-34.5733329,-58.4467181,270.0,141.0
-34.6075606,-58.3991704,53.0,53.0
-34.590439,-58.411143,33.0,33.0
-34.5540328,-58.4905964,38.0,36.0
-34.5548436,-58.4565897,47.0,44.0
-34.5852425,-58.4183139,68.0,68.0
-34.605713,-58.515859,43.0,40.0
-34.574184,-58.483957,114.0,101.0
-34.6600786,-58.5031222,44.0,34.0
-34.5603444,-58.4720967,42.0,39.0
-34.6218972159,-58.5113049307,229.0,170.0
-34.563558,-58.4616034,67.0,57.0
-34.55476263,-58.45024143,150.0,146.0
-34.6052881,-58.4583388,46.0,34.0
-34.623754,-58.4426201,111.0,101.0
-34.5576535,-58.4471087,140.0,120.0
-34.6213173,-58.4465547,60.0,41.0
-34.5967324,-58.3948477,78.0,66.0
-34.5794175,-58.4782378,70.0,63.0
-34.5412501,-58.4729664,60.0,50.0
-34.5569753,-58.4580633,52.0,47.0
-34.6166228,-58.4167428,42.0,36.0
-34.5892401,-58.3910319,179.0,179.0
-34.5774916,-58.4135461,61.0,54.0
-34.5705467,-58.4815567,48.0,41.0
-34.5962759212,-58.4098519652,40.0,40.0
-34.5909233,-58.384214,318.0,318.0
-34.593615,-58.376386,374.0,354.0
-34.6563222,-58.4824712,202.0,100.0
-34.5984342,-58.419685,54.0,54.0
-34.586586,-58.4232201,50.0,50.0
-34.5645384,-58.4471892,60.0,57.0
-34.6148191,-58.5155868,250.0,242.0
-34.5913983,-58.4223158,34.0,29.0
-34.6104972,-58.3602957,334.0,334.0
-34.5903407,-58.3945409,155.0,146.0
-34.5996642,-58.3810824,36.0,36.0
-34.606582,-58.3878825,40.0,40.0
-34.5815206307,-58.4493390289,73.0,61.0
-34.5588718,-58.4569785,140.0,120.0
-34.6329077669,-58.4241503477,76.0,68.0
-34.6282465,-58.4844109,283.0,159.0
-34.542323,-58.4634833,58.0,58.0
-34.6358776,-58.4310456,99.0,85.0
-34.6228126,-58.4400679,42.0,39.0
-34.5870715,-58.4268846,52.0,51.0
-34.613078,-58.435614,168.0,159.0
-34.6046544,-58.4584745,22.0,22.0
-34.5685563,-58.4532484,46.0,39.0
-34.5963887,-58.4083794,37.0,37.0
-34.5813718,-58.4234583,37.0,37.0
-34.6411371,-58.3974216,53.0,53.0
-34.573855,-58.42234154,115.0,110.0
-34.5818413,-58.4855607,210.0,137.0
-34.6033015,-58.4059201,97.0,97.0
-34.580186,-58.428451,55.0,44.0
-34.5992088,-58.3891547,105.0,105.0
-34.614604,-58.4377566,51.0,43.0
-34.579478,-58.4124964,138.0,111.0
-34.5955604,-58.4028985,38.0,38.0
-34.5719868,-58.4560592,140.0,128.0
-34.6194061,-58.4519993,30.0,26.0
-34.6271669,-58.4455206,68.0,62.0
-34.6127295,-58.394642,35.0,31.0
-34.583688,-58.469951,30.0,26.0
-34.5825811,-58.4106538,40.0,37.0
-34.610979,-58.449849,48.0,41.0
-34.5927299,-58.4123671,97.0,90.0
-34.5554768,-58.4643468,129.0,77.0
-34.6169349,-58.5224586,189.0,139.0
-34.5773062,-58.4340563,68.0,68.0
-34.5971430283,-58.3936406939,90.0,90.0
-34.5968482,-58.419012,35.0,30.0
-34.571179,-58.431863,425.0,400.0
-34.565053,-58.466401,40.0,40.0
-34.6286306,-58.4679304,56.0,50.0
-34.6056132206,-58.3833896555,143.0,126.0
-34.6401235,-58.5228115,53.0,48.0
-34.5945874,-58.3954628,187.0,147.0
-34.5831076,-58.4419138,50.0,44.0
-34.5974068,-58.4237445,21.0,21.0
-34.5673268,-58.4725701,77.0,70.0
-34.5461731,-58.4625816,115.0,100.0
-34.6765399,-58.4900234,71.0,71.0
-34.570601217,-58.4409847484,88.0,88.0
-34.6220754549,-58.3886769662,29.0,29.0
-34.5983697228,-58.4329126703,101.0,101.0
-34.6252632578,-58.4151982037,68.0,65.0
-34.6134582,-58.4030499,31.0,31.0
-34.6115907,-58.4421284,79.0,73.0
-34.5939501,-58.3799281,83.0,71.0
-34.6274678,-58.3708529,61.0,53.0
-34.5878928,-58.4935565,62.0,58.0
-34.601861,-58.41159,250.0,250.0
-34.6083,-58.3712,198.0,135.0
-34.5997079286,-58.3810891286,39.0,39.0
-34.60587,-58.457702,60.0,52.0
-34.5896314795,-58.42766439,43.0,43.0
-34.6561922199,-58.4073543549,72.0,36.0
-34.5781562,-58.4719862,34.0,34.0
-34.5592,-58.4657,52.0,44.0
-34.5815578,-58.4837195,51.0,46.0
-34.583765,-58.4126768,112.0,72.0
-34.6334666,-58.475254,37.0,37.0
-34.55476263,-58.45024143,148.0,115.0
-34.6090994,-58.40306169,64.0,56.0
-34.552072,-58.442984,278.0,180.0
-34.6390491,-58.4236232,525.0,430.0
-34.5902887,-58.4345768,32.0,32.0
-34.608357,-58.4193719,50.0,45.0
-34.6234099,-58.5234744,67.0,61.0
-34.572772,-58.450222,56.0,56.0
-34.5695268421,-58.4491575222,42.0,42.0
-34.5917589,-58.4149752,97.0,87.0
-34.552582,-58.4594026,130.0,100.0
-34.605968,-58.396051,120.0,116.0
-34.5895779085,-58.4469529368,45.0,43.0
-34.5739054,-58.4809828,101.0,90.0
-34.5893777487,-58.3892862037,140.0,130.0
-34.5994382,-58.3944465,100.0,100.0
-34.5584012,-58.451805,46.0,46.0
-34.5989338,-58.5006761,65.0,55.0
-34.5976123,-58.4193162,53.0,49.0
-34.611826,-58.516024,49.0,49.0
-34.5942174,-58.3885964,234.0,192.0
-34.6240625,-58.4333009,65.0,60.0
-34.580069,-58.508501,320.0,260.0
-34.622995,-58.4357371,105.0,89.0
-34.586045,-58.442222,131.0,103.0
-34.554356,-58.458076,60.0,50.0
-34.6049405,-58.4001942,65.0,60.0
-34.6109556,-58.4021296,21.0,21.0
-34.5455022,-58.4785527,44.0,37.0
-34.5861783,-58.424484,76.0,67.0
-34.620616,-58.4452772,37.0,33.0
-34.573855,-58.42234154,65.0,55.0
-34.5515641,-58.4676985,48.0,45.0
-34.5786264,-58.4546679,73.0,62.0
-34.5903835,-58.4035182,34.0,31.0
-34.6161061,-58.4311872,117.0,97.0
-34.5967389,-58.4068958,35.0,35.0
-34.6114917,-58.4083509,50.0,50.0
-34.5978397,-58.4382605,53.0,45.0
-34.5816577,-58.3989151,99.0,97.0
-34.6045384,-58.4249555,50.0,43.0
-34.6045313,-58.4304064,46.0,46.0
-34.6413936,-58.5032643,70.0,62.0
-34.5982794,-58.4877684,145.0,76.0
-34.60904966,-58.35568898,37.0,35.0
-34.6129205,-58.394416,58.0,55.0
-34.648465,-58.520383,70.0,65.0
-34.61331,-58.4188239,35.0,35.0
-34.6251447,-58.4287061,47.0,40.0
-34.5382458,-58.4694191,52.0,52.0
-34.5917939,-58.3857509,281.0,263.0
-34.5944935,-58.4028992,27.0,27.0
-34.5858059,-58.4363397,60.0,54.0
-34.6120669,-58.4167116,53.0,53.0
-34.6160806903,-58.4330839169,92.0,79.0
-34.6305131,-58.3716321,44.0,43.0
-34.596003,-58.4164,41.0,41.0
-34.6256055,-58.3972193,318.0,256.0
-34.6325422,-58.4314531,155.0,110.0
-34.5552287,-58.4904837,74.0,62.0
-34.5731299,-58.4776306,41.0,38.0
-34.6141095,-58.4277921,74.0,67.0
-34.625154,-58.4524816,36.0,35.0
-34.6103554,-58.3863591,77.0,77.0
-34.6080299,-58.4437225,78.0,66.0
-34.5788545,-58.413613,155.0,155.0
-34.6029773,-58.4997947,66.0,45.0
-34.5887998,-58.3958805,84.0,80.0
-34.6158330554,-58.3717989922,97.0,72.0
-34.5583611,-58.4551188,70.0,64.0
-34.6155086,-58.3800913,36.0,33.0
-34.615715,-58.452034,33.0,33.0
-34.5635718,-58.4394074,77.0,75.0
-34.5707947,-58.4506453,75.0,68.0
-34.6095801,-58.3863942,180.0,180.0
-34.5393415,-58.4661644,58.0,44.0
-34.5881953,-58.3838223,22.0,22.0
-34.5994224789,-58.4949582551,108.0,94.0
-34.6215574383,-58.4765889394,74.0,71.0
-34.5879931,-58.4145035,113.0,107.0
-34.5930463,-58.3929235,114.0,106.0
-34.574465303,-58.4210004807,76.0,63.0
-34.5948187,-58.3874631,42.0,42.0
-34.5722273,-58.478512,26.0,26.0
-34.5901525749,-58.3883428574,177.0,163.0
-34.6276424,-58.4307525,250.0,175.0
-34.5842024,-58.4852835,233.0,110.0
-34.6149703,-58.4732861,66.0,56.0
-34.5960517,-58.4277245,32.0,32.0
-34.6027865,-58.424878,109.0,91.0
-34.5937861,-58.432528,59.0,56.0
-34.5918943,-58.3999869,50.0,50.0
-34.5932895,-58.3994909,45.0,45.0
-34.5726449,-58.4625939,240.0,240.0
-34.606582,-58.3877396,55.0,55.0
-34.6370865,-58.4599802,70.0,66.0
-34.5976781,-58.3881717,120.0,114.0
-34.5728482,-58.422163,29.0,29.0
-34.6139497,-58.3954598,71.0,53.0
-34.6369753,-58.4712744,278.0,124.0
-34.6289153,-58.4138506,34.0,31.0
-34.6063891,-58.4115201,80.0,76.0
-34.6166228,-58.4167428,42.0,36.0
-34.5753428,-58.4824399,124.0,110.0
-34.573855,-58.42234154,38.0,35.0
-34.5904514,-58.4018963,170.0,161.0
-34.5531906,-58.4950054,58.0,52.0
-34.5868194,-58.4394854,40.0,38.0
-34.5810302,-58.404719,325.0,325.0
-34.5776873,-58.4029327,145.0,125.0
-34.6305168,-58.3771427,45.0,41.0
-34.5412501,-58.4729664,60.0,50.0
-34.6018933,-58.4081739,34.0,34.0
-34.5668592,-58.4849778,175.0,145.0
-34.6179703,-58.4287819,46.0,38.0
-34.5944409,-58.3843813,26.0,26.0
-34.6068378,-58.4458432,94.0,92.0
-34.6039745,-58.4956919,66.0,59.0
-34.6202017355,-58.4604225109,46.0,43.0
-34.5893156,-58.409765,75.0,75.0
-34.572511,-58.439677,39.0,35.0
-34.6475899,-58.5235087,64.0,64.0
-34.586636,-58.439412,84.0,77.0
-34.6347007,-58.4318577,41.0,41.0
-34.5724437,-58.4474094,40.0,34.0
-34.5809186,-58.4307165,97.0,97.0
-34.6455392,-58.5090667,921.0,795.0
-34.5804814,-58.404942,240.0,240.0
-34.6237933,-58.4022563,106.0,79.0
-34.5887745,-58.4252602,37.0,37.0
-34.6079369,-58.485904,112.0,96.0
-34.6151677,-58.4082618,35.0,34.0
-34.591098,-58.404236,40.0,38.0
-34.6031065865,-58.4070084,27.0,27.0
-34.5779635,-58.407513,125.0,125.0
-34.60904966,-58.35568898,47.0,43.0
-34.6107093,-58.4165686,113.0,108.0
-34.5805809,-58.4317135,51.0,49.0
-34.6022629,-58.4287095,70.0,70.0
-34.6336331,-58.4615718,62.0,62.0
-34.555185,-58.489146,38.0,36.0
-34.6065254,-58.4307402,39.0,35.0
-34.5941270338,-58.4962534904,111.0,86.0
-34.6248516,-58.4675699,87.0,79.0
-34.6154092329,-58.4376955032,95.0,87.0
-34.5987867,-58.3941425,107.0,86.0
-34.6771746,-58.4731662,48.0,41.0
-34.5905739,-58.4910641,130.0,71.0
-34.5857822,-58.4247817,125.0,110.0
-34.556828,-58.4648371,40.0,33.0
-34.5830600075,-58.444410681,41.0,35.0
-34.6208595,-58.4604118,42.0,36.0
-34.561174,-58.4533213,118.0,113.0
-34.6434761808,-58.4631021462,238.0,238.0
-34.6047373,-58.376124,43.0,43.0
-34.5566163823,-58.4785947561,58.0,58.0
-34.5957265,-58.3998176,102.0,96.0
-34.6086034533,-58.4314556222,52.0,52.0
-34.6165232,-58.4118235,62.0,56.0
-34.5859274,-58.411736,95.0,90.0
-34.6271573,-58.4446549,195.0,104.0
-34.6056132206,-58.3833896555,143.0,126.0
-34.592565302,-58.4453521228,27.0,25.0
-34.631762,-58.4451028,38.0,38.0
-34.5677445,-58.4558046,188.0,141.0
-34.6283028,-58.3666257,63.0,60.0
-34.5970648,-58.4459615,34.0,29.0
-34.5712493,-58.4498947,68.0,62.0
-34.5742265,-58.4498159,57.0,53.0
-34.5649188,-58.4383347,133.0,133.0
-34.5795573,-58.433152,82.0,71.0
-34.6135679,-58.4347533,81.0,77.0
-34.5888532,-58.3849402,38.0,35.0
-34.5939656,-58.4161595,54.0,49.0
-34.5792956,-58.4951222,49.0,49.0
-34.5849174,-58.4783033,41.0,35.0
-34.6286134,-58.37209,62.0,40.0
-34.6143747,-58.3960013,184.0,170.0
-34.5972234,-58.4438719,64.0,59.0
-34.6232228,-58.4306018,35.0,31.0
-34.5793247,-58.4540372,75.0,65.0
-34.6313624,-58.4598901,45.0,39.0
-34.6290474,-58.4771703,101.0,86.0
-34.576959,-58.405434,270.0,270.0
-34.6176999,-58.4490995,70.0,40.0
-34.6128227,-58.4198635,61.0,58.0
-34.5976462,-58.3974773,76.0,70.0
-34.5910562,-58.4317511,26.0,26.0
-34.6309987,-58.4946427,202.0,202.0
-34.5766060656,-58.4300893847,73.0,66.0
-34.5546773,-58.4653859,43.0,43.0
-34.5674374,-58.4728136,38.0,38.0
-34.6161377,-58.4795284,65.0,55.0
-34.6248647,-58.3769225,36.0,32.0
-34.573,-58.4811,40.0,40.0
-34.5586245,-58.4624215,55.0,47.0
-34.6098262,-58.4289656,73.0,67.0
-34.5659408479,-58.4538436167,57.0,54.0
-34.611605,-58.407355,40.0,39.0
-34.5664308,-58.4338972,36.0,30.0
-34.6383253,-58.4951927,286.0,243.0
-34.55476263,-58.45024143,84.0,78.0
-34.5938398,-58.4408401,54.0,49.0
-34.6035241,-58.4806754,545.0,342.0
-34.5811526,-58.4051107,325.0,280.0
-34.5551799172,-58.4796989956,47.0,44.0
-34.6319517,-58.3738782,406.0,350.0
-34.5739333,-58.4603084,35.0,28.0
-34.563052,-58.4462053,171.0,171.0
-34.6462327428,-58.469309807,68.0,64.0
-34.5660699,-58.4352699,158.0,150.0
-34.5870715,-58.4268846,84.0,76.0
-34.6006738,-58.4076692,40.0,39.0
-34.6003839,-58.4230153,79.0,75.0
-34.5794117,-58.4334212,39.0,33.0
-34.6329216,-58.5274275,135.0,121.0
-34.6279967,-58.4278819,186.0,85.0
-34.5921089,-58.4074334,88.0,84.0
-34.6072413674,-58.4400540805,42.0,36.0
-34.5556757,-58.4557408,99.0,87.0
-34.5749988,-58.4221461,55.0,50.0
-34.5856465454,-58.398262068,169.0,162.0
-34.5656433,-58.4491457,60.0,52.0
-34.585783,-58.440259,45.0,38.0
-34.6286944575,-58.467540508,54.0,49.0
-34.5958762,-58.4246433,24.0,24.0
-34.573855,-58.42234154,60.0,60.0
-34.6822775,-58.4665496,50.0,46.0
-34.57154052,-58.4878555,33.0,29.0
-34.62152047,-58.37154103,55.0,55.0
-34.6291003,-58.5014441,70.0,60.0
-34.6033849,-58.4086051,63.0,63.0
-34.620098,-58.3912425,48.0,41.0
-34.5842037796,-58.4677362442,36.0,33.0
-34.580466,-58.4113441,22.0,22.0
-34.5993907,-58.412292,48.0,41.0
-34.5692221,-58.4554601,64.0,57.0
-34.5876572,-58.4166001,30.0,27.0
-34.5902549,-58.4114508,39.0,39.0
-34.5804411,-58.4295125,73.0,65.0
-34.5839809,-58.4463864,72.0,72.0
-34.626542,-58.450557,360.0,200.0
-34.5819099,-58.4493808,38.0,33.0
-34.5979364,-58.4157511,52.0,52.0
-34.5638467,-58.4685407,50.0,45.0
-34.5663605873,-58.4345420824,336.0,281.0
-34.584869,-58.411252,77.0,72.0
-34.5915759,-58.40747,81.0,74.0
-34.6244666,-58.3747763,130.0,72.0
-34.5724108,-58.4205928,450.0,450.0
-34.6394168,-58.5058933,150.0,140.0
-34.5584903,-58.4464734,35.0,32.0
-34.58839659,-58.37599361,47.0,47.0
-34.5472767,-58.4697556,48.0,36.0
-34.5900373,-58.4187848,87.0,82.0
-34.54474,-58.460241,135.0,126.0
-34.597851,-58.410105,54.0,47.0
-34.5790937468,-58.4930992126,60.0,55.0
-34.5664089,-58.4323004,215.0,215.0
-34.55476263,-58.45024143,45.0,41.0
-34.563944,-58.4621782,53.0,33.0
-34.5820730344,-58.4224633502,105.0,73.0
-34.5802102,-58.4620655,131.0,103.0
-34.5601594,-58.4715658,57.0,50.0
-34.6237933,-58.4022563,53.0,53.0
-34.5955285,-58.3844941,36.0,30.0
-34.57366979,-58.4382855892,64.0,56.0
-34.5829285,-58.4369864,25.0,22.0
-34.6199199,-58.5003381,90.0,78.0
-34.5999928,-58.4330305,32.0,32.0
-34.5688176,-58.4881084,46.0,42.0
-34.54348142,-58.46275078,46.0,46.0
-34.5555025,-58.4565975,70.0,63.0
-34.6041477,-58.4146615,25.0,23.0
-34.5817593,-58.4925999,177.0,125.0
-34.5820981,-58.4488594,50.0,45.0
-34.5546359,-58.4664274,45.0,37.0
-34.5816942,-58.4498204,49.0,43.0
-34.5611364,-58.4688947,70.0,61.0
-34.5926397,-58.3950119,80.0,75.0
-34.5841349,-58.4546619,54.0,47.0
-34.5735505,-58.4327571,47.0,47.0
-34.6325981,-58.4809536,35.0,35.0
-34.5820098,-58.4109782,80.0,80.0
-34.601162,-58.433986,106.0,97.0
-34.5910721,-58.3971137,81.0,76.0
-34.6308482,-58.4176551,45.0,39.0
-34.6468843,-58.4561734,51.0,51.0
-34.5879927,-58.4066186,48.0,48.0
-34.5406223,-58.4722737,49.0,43.0
-34.6333115,-58.526974,82.0,73.0
-34.5673781,-58.4702344,50.0,50.0
-34.5733003,-58.4909326,79.0,76.0
-34.5628649912,-58.4699034691,56.0,45.0
-34.5908149979,-58.4020543098,170.0,145.0
-34.619907,-58.359207,253.0,188.0
-34.5638623,-58.4933122,70.0,55.0
-34.5884834,-58.4193479,88.0,77.0
-34.6007392,-58.3739421,57.0,57.0
-34.5626025,-58.4873758,53.0,35.0
-34.5670936,-58.4731773,25.0,25.0
-34.6157368,-58.3746145,69.0,69.0
-34.5638778,-58.4434355,69.0,65.0
-34.6022818284,-58.4171767768,30.0,28.0
-34.637368,-58.471098,180.0,180.0
-34.5835417,-58.4230304,83.0,83.0
-34.5818209988,-58.4054394,52.0,47.0
-34.5653464,-58.4887235,61.0,52.0
-34.600698,-58.390532,30.0,30.0
-34.6331642,-58.4310545,50.0,47.0
-34.5527895,-58.4577813,37.0,37.0
-34.6176605,-58.362977,97.0,83.0
-34.6338897,-58.4891525,66.0,66.0
-34.6196465,-58.4682356,72.0,72.0
-34.5791801,-58.4112713,139.0,128.0
-34.5876467,-58.4021655,42.0,40.0
-34.58839659,-58.37599361,117.0,110.0
-34.5861467,-58.417939,26.0,26.0
-34.5714948718,-58.4343061793,97.0,80.0
-34.592623,-58.37842,396.0,396.0
-34.5865111356,-58.4181145722,38.0,38.0
-34.60922726,-58.42174452,40.0,37.0
-34.573855,-58.42234154,21.0,21.0
-34.641062,-58.5036268,84.0,56.0
-34.6158619408,-58.4514602889,57.0,50.0
-34.5571448,-58.4636301,100.0,86.0
-34.6191978,-58.4565994,45.0,38.0
-34.611826,-58.516024,81.0,61.0
-34.5393446,-58.4737103,80.0,79.0
-34.566536,-58.4796377,66.0,53.0
-34.5654416,-58.4803325,133.0,84.0
-34.5820981,-58.4488594,50.0,45.0
-34.5861717,-58.4147901,105.0,92.0
-34.60235465,-58.51428246,250.0,174.0
-34.5921785,-58.3962795,23.0,23.0
-34.6196442,-58.3815687,36.0,34.0
-34.554356,-58.458076,60.0,51.0
-34.5976123,-58.4193162,58.0,49.0
-34.581421,-58.4561984,220.0,179.0
-34.625556,-58.5207554,83.0,52.0
-34.6395557,-58.4254813,239.0,116.0
-34.6090994,-58.40306169,27.0,27.0
-34.550093,-58.483034,38.0,35.0
-34.6560252282,-58.4851835365,289.0,151.0
-34.6038396,-58.4441575,68.0,62.0
-34.5814108,-58.4088481,71.0,65.0
-34.5796246124,-58.4410170302,105.0,95.0
-34.6035366,-58.5198919,100.0,100.0
-34.610375,-58.4070041,65.0,47.0
-34.6227323,-58.4576497,34.0,30.0
-34.5773741375,-58.4834003448,72.0,66.0
-34.55476263,-58.45024143,160.0,143.0
-34.5983108,-58.3725839,40.0,40.0
-34.6232635273,-58.4371258312,46.0,46.0
-34.6304717,-58.451526,108.0,108.0
-34.6356443,-58.4178583,64.0,64.0
-34.6218176,-58.3946176,74.0,70.0
-34.6257093,-58.3711241,277.0,234.0
-34.6201657,-58.3886668,49.0,42.0
-34.5672385,-58.4318812,120.0,110.0
-34.589174,-58.5117562,50.0,44.0
-34.5897895,-58.3964885,32.0,31.0
-34.5532001295,-58.4737189149,195.0,140.0
-34.5946877,-58.4446392,25.0,25.0
-34.5545828,-58.4855642,56.0,49.0
-34.5631463,-58.4646825,54.0,44.0
-34.6020261,-58.4130111,64.0,64.0
-34.5980894,-58.4176033,52.0,49.0
-34.5412501,-58.4729664,60.0,50.0
-34.6129003091,-58.4801940455,33.0,33.0
-34.609135,-58.436645,62.0,62.0
-34.5680164,-58.4507569,38.0,33.0
-34.59882967,-58.44272495,82.0,77.0
-34.58577819,-58.39492934,295.0,293.0
-34.5657049,-58.449412,221.0,208.0
-34.5937586,-58.4054736,157.0,151.0
-34.58839659,-58.37599361,112.0,105.0
-34.6228829,-58.4395311,77.0,66.0
-34.602836782,-58.4153385484,66.0,66.0
-34.5499954789,-58.4746004534,38.0,38.0
-34.5739789828,-58.452630043,80.0,60.0
-34.6032854,-58.3633761,64.0,62.0
-34.5549167,-58.4375001,152.0,135.0
-34.587296,-58.4158873,40.0,40.0
-34.5811363,-58.4404107,67.0,57.0
-34.6308352,-58.4643155,32.0,32.0
-34.5869396852,-58.3854454135,120.0,115.0
-34.5792054,-58.3989496,1000.0,990.0
-34.6179617,-58.4476128,72.0,62.0
-34.5808902,-58.4342062,40.0,35.0
-34.586388,-58.422162,24.0,24.0
-34.600581,-58.4077114,40.0,40.0
-34.5781107,-58.4325058,87.0,55.0
-34.6250416,-58.4492852,75.0,75.0
-34.5644774,-58.4562135,41.0,38.0
-34.6185304,-58.4440079,109.0,89.0
-34.5967649,-58.4522542,36.0,36.0
-34.6723852,-58.4811915,157.0,89.0
-34.5814182,-58.4349966,109.0,74.0
-34.585967,-58.415019,115.0,79.0
-34.5637992,-58.4641965,72.0,66.0
-34.6246809,-58.4416042,180.0,176.0
-34.5917463149,-58.4212368376,164.0,70.0
-34.5951969,-58.4147517,39.0,34.0
-34.5675528194,-58.4327115096,100.0,93.0
-34.6106526,-58.4421132,66.0,58.0
-34.6010755,-58.4252667,31.0,31.0
-34.5791303,-58.4124886,135.0,122.0
-34.5482575,-58.4582438,82.0,78.0
-34.6255861,-58.5140775,93.0,46.0
-34.5578241,-58.4449218,51.0,43.0
-34.5885022,-58.3880953,198.0,190.0
-34.53958,-58.46586,80.0,55.0
-34.6335931,-58.3999084,30.0,26.0
-34.575138,-58.4728595,45.0,37.0
-34.6386843,-58.4265694,157.0,100.0
-34.5666091,-58.4430597,265.0,233.0
-34.6190315,-58.4376124,93.0,83.0
-34.6281838,-58.5028008,88.0,75.0
-34.591732,-58.397607,45.0,40.0
-34.568929,-58.444428,143.0,129.0
-34.6382508728,-58.5103178693,35.0,35.0
-34.60366599,-58.38051517,96.0,87.0
-34.6035955,-58.4949839,35.0,34.0
-34.6125336,-58.4535294,39.0,36.0
-34.616069,-58.429962,35.0,31.0
-34.5693926,-58.4499353,41.0,35.0
-34.5799087657,-58.4294358159,34.0,30.0
-34.615279,-58.4329715,48.0,48.0
-34.5651862,-58.4378119,49.0,44.0
-34.5707006,-58.4710143,127.0,107.0
-34.6045454,-58.4807295,136.0,95.0
-34.6008327,-58.3781217,90.0,30.0
-34.6292176,-58.4933615,379.0,222.0
-34.612778,-58.361111,164.0,153.0
-34.588394,-58.385425,241.0,133.0
-34.6264923,-58.4919251,69.0,60.0
-34.5925196089,-58.3786869049,50.0,45.0
-34.6289455,-58.4083221,59.0,59.0
-34.5752559,-58.4725053,47.0,47.0
-34.5929325,-58.4037823,163.0,163.0
-34.563364,-58.438505,142.0,132.0
-34.5591999,-58.4635975,78.0,69.0
-34.6330945,-58.3903289,40.0,40.0
-34.5973905,-58.4262146,80.0,80.0
-34.5776471,-58.4060644,34.0,30.0
-34.5735814491,-58.4888076782,40.0,28.0
-34.6441772,-58.4656067,116.0,78.0
-34.6519399,-58.5154036,55.0,55.0
-34.6013477,-58.39572,110.0,100.0
-34.6015766,-58.3870928,46.0,39.0
-34.6338897,-58.4891525,66.0,66.0
-34.6314062,-58.4032771,42.0,39.0
